pid,event_type,prompt,run,response_number,response,corpus_response,response_onset_time_audacity_sec,response_onset_time_fMRI_sec,response_onset_time_task_relative_sec,subjSwitch_semantic,subjSwitch_phonetic,RT,frequency_ln,similarity_semantic_context,similarity_semantic_complete,phonetic_similarity,objSwitch_simDropContext,objSwitch_simDropComplete,objSwitch_chain,deltaSim_f1r0_context,subj_delta_sim_intersection,Troyer_fluid_switch,Troyer_static_switch,all_categories,running_categories_static
50027,category,foods,1,28,cosmic_brownies,brownie,140.7,126.447,106.447,0,,4.3,8.450198323,0.146087766,0.157533222,,0,0,,0,0,,,,
50027,category,foods,1,29,zebra_cake,snack_cake,142.1,127.847,107.847,0,,1.4,3.688879454,0.017197716,0.186441607,,1,0,,0,0,,,,
50027,category,foods,1,30,lunchables,lunchables,145.5,131.247,111.247,0,,3.4,1.791759469,0.043599273,0.034354746,,0,1,,0,0,,,,
50027,category,foods,1,31,granola_bar,granola_bar,149.2,134.947,114.947,0,,3.7,5.96100534,0.065532712,0.097542878,,0,0,,0,0,,,,
50027,category,foods,1,32,fruit_snacks,fruit_snacks,154.5,140.247,120.247,0,,5.3,2.833213344,0.183257753,0.178055994,,0,0,,0,0,,,,
50027,category,foods,1,33,chips,chips,156,141.747,121.747,0,,1.5,9.99392223,0.028436096,0.157963373,,1,1,,1,0,,,,
50027,category,foods,1,34,apple,apple,161,146.747,126.747,1,,5,10.46743679,0.099269818,0.470898519,,0,0,,0,0,,,,
50027,category,foods,1,35,banana,banana,161.6,147.347,127.347,0,,0.6,8.893435441,0.446216976,0.678280641,,0,0,,0,0,,,,
50027,category,foods,1,36,strawberries,strawberries,162.4,148.147,128.147,0,,0.8,8.50512061,0.325513365,0.555193276,,1,1,,0,0,,,,
50027,category,foods,1,37,grapes,grapes,163.5,149.247,129.247,0,,1.1,8.938794081,0.342486037,0.614968025,,0,0,,0,0,,,,
50027,category,foods,1,38,pineapple,pineapple,168.6,154.347,134.347,0,,5.1,7.983781069,0.217891212,0.528250728,,0,0,,0,0,,,,
50027,category,foods,1,39,blackberries,blackberries,169.9,155.647,135.647,0,,1.3,7.111512116,0.16441761,0.466620913,,1,0,,0,0,,,,
50027,category,foods,1,40,watermelon,watermelon,170.9,156.647,136.647,0,,1,7.490529402,0.235415426,0.457142478,,0,0,,0,0,,,,
50027,category,foods,1,41,carrots,carrots,174.8,160.547,140.547,1,,3.9,8.750999691,0.10703155,0.385719382,,1,1,,0,0,,,,
50027,category,foods,1,42,celery,celery,175.4,161.147,141.147,0,,0.6,7.773594467,0.421422158,0.644036553,,0,0,,0,0,,,,
50027,category,foods,1,43,broccoli,broccoli,176.5,162.247,142.247,0,,1.1,7.473637108,0.445514206,0.627119262,,0,1,,0,0,,,,
50027,category,foods,1,44,brussels_sprouts,brussels_sprouts,177.4,163.147,143.147,0,,0.9,6.251903883,0.583554156,0.6550512,,0,0,,0,0,,,,
50027,category,foods,1,45,papaya,papaya,183.3,169.047,149.047,0,,5.9,6.33150185,0.164717547,0.334194918,,1,1,,1,0,,,,
50027,category,foods,1,46,kiwi,kiwi,185,170.747,150.747,0,,1.7,6.725033642,0.24491867,0.350017819,,0,0,,0,0,,,,
50027,category,foods,1,47,cheese,cheese,189,174.747,154.747,1,,4,10.49971075,0.189343751,0.41783183,,1,0,,0,0,,,,
50027,category,foods,1,48,soup,soup,198.5,184.247,164.247,1,,9.5,10.50998693,0.315593702,0.614062634,,0,0,,0,0,,,,
50027,category,foods,1,49,ham,ham,204.6,190.347,170.347,1,,6.1,9.941890624,0.310636407,0.580968771,,1,1,,0,0,,,,
50027,category,foods,1,50,turkey,turkey,205.1,190.847,170.847,0,,0.5,9.715892113,0.38887621,0.603160356,,0,0,,0,0,,,,
50027,category,foods,1,51,beef,beef,206.7,192.447,172.447,0,,1.6,9.854717388,0.371378197,0.625860259,,0,0,,0,0,,,,
50029,category,foods,3,1,spaghetti,spaghetti,34.8,24.263,4.263,2,,4.263,8.718500048,0,0,,2,2,,2,2,,,,
50029,category,foods,3,2,pizza,pizza,36.2,25.663,5.663,0,,1.4,9.951944328,0.27649611,0.555698888,,0,0,,0,0,,,,
50029,category,foods,3,3,broccoli,broccoli,39.3,28.763,8.763,1,,3.1,7.473637108,0.242885817,0.521499543,,1,1,,0,0,,,,
50029,category,foods,3,4,asparagus,asparagus,42,31.463,11.463,0,,2.7,7.696667082,0.667568284,0.737161245,,0,0,,0,0,,,,
50029,category,foods,3,5,green_beans,green_beans,43.5,32.963,12.963,0,,1.5,7.21964204,0.595252483,0.707596904,,0,0,,0,0,,,,
50029,category,foods,3,6,pasta,pasta,50.9,40.363,20.363,1,,7.4,8.745284482,0.380769421,0.570701718,,0,0,,1,1,,,,
50029,category,foods,3,7,seeds,seeds,60.1,49.563,29.563,1,,9.2,9.617337639,0.13466214,0.351358261,,1,1,,1,1,,,,
50029,category,foods,3,8,almonds,almonds,64.2,53.663,33.663,0,,4.1,7.65396918,0.162677658,0.399221931,,0,0,,0,0,,,,
50029,category,foods,3,9,hamburger,hamburger,70.3,59.763,39.763,1,,6.1,8.491259809,0.172141428,0.526907037,,0,0,,0,0,,,,
50029,category,foods,3,10,chicken,chicken,82.5,71.963,51.963,0,,12.2,10.6803093,0.340404138,0.632086466,,0,0,,0,0,,,,
50029,category,foods,3,11,steak,steak,87.7,77.163,57.163,0,,5.2,9.583970757,0.49562326,0.692282244,,0,0,,0,0,,,,
50029,category,foods,3,12,apple,apple,96.4,85.863,65.863,1,,8.7,10.46743679,0.239735046,0.495497189,,1,1,,1,1,,,,
50029,category,foods,3,13,orange,orange,99.7,89.163,69.163,0,,3.3,11.19445423,0.319844157,0.595290058,,0,0,,0,0,,,,
50029,category,foods,3,14,pineapple,pineapple,105.6,95.063,75.063,0,,5.9,7.983781069,0.495586352,0.672467839,,0,0,,0,0,,,,
50029,category,foods,3,15,mango,mango,107.6,97.063,77.063,0,,2,7.708859601,0.356936191,0.543572981,,0,0,,0,0,,,,
50029,category,foods,3,16,bacon,bacon,116.8,106.263,86.263,1,,9.2,10.09786119,0.0633843,0.38700609,,1,1,,1,1,,,,
50029,category,foods,3,17,eggs,eggs,118.7,108.163,88.163,0,,1.9,10.74694949,0.356308358,0.633476506,,0,0,,0,0,,,,
50029,category,foods,3,18,sausage,sausage,120.6,110.063,90.063,0,,1.9,9.258177701,0.579440879,0.752994355,,0,0,,0,0,,,,
50029,category,foods,3,19,hot_dog,hot_dog,140.2,129.663,109.663,1,,19.6,7.832410927,0.182949379,0.487494052,,0,0,,1,1,,,,
50029,category,foods,3,20,cheese,cheese,144.8,134.263,114.263,1,,4.6,10.49971075,0.093366307,0.430886647,,1,1,,1,1,,,,
50029,category,foods,3,21,pudding,pudding,155.8,145.263,125.263,0,,11,9.209840247,0.48832126,0.675659788,,0,0,,0,0,,,,
50029,category,foods,3,22,chips,chips,158,147.463,127.463,1,,2.2,9.99392223,0.173195205,0.523295515,,1,1,,1,1,,,,
50029,category,foods,3,23,corn,corn,168.7,158.163,138.163,1,,10.7,10.06539379,0.272448117,0.571471295,,0,0,,0,0,,,,
50029,category,foods,3,24,gummy_bears,gummy_bears,182.6,172.063,152.063,1,,13.9,4.584967479,0.138896083,0.319914098,,0,0,,0,0,,,,
50029,category,foods,3,25,avocado,avocado,200.5,189.963,169.963,1,,17.9,7.089243155,0.08593375,0.236117114,,1,1,,0,0,,,,
50029,category,foods,3,26,chocolate,chocolate,211.2,200.663,180.663,1,,10.7,10.67106944,0.112371073,0.382976264,,0,0,,0,0,,,,
50030,category,foods,4,1,apple,apple,320.8,314.5443,4.5443,2,,4.5443,10.46743679,0,0,,2,2,,2,2,,,,
50030,category,foods,4,2,fruit,fruit,322.9,316.6443,6.6443,0,,2.1,10.86671912,0.512202003,0.684182617,,0,0,,0,0,,,,
50030,category,foods,4,3,orange,orange,324.2,317.9443,7.9443,0,,1.3,11.19445423,0.349322374,0.610792549,,0,0,,0,0,,,,
50030,category,foods,4,4,avocado,avocado,325.7,319.4443,9.4443,0,,1.5,7.089243155,0.231450877,0.458132538,,1,0,,0,0,,,,
50030,category,foods,4,5,dessert,dessert,327.6,321.3443,11.3443,1,,1.9,9.626283724,0.237887895,0.421520094,,0,1,,0,0,,,,
50030,category,foods,4,6,pineapple,pineapple,328.9,322.6443,12.6443,1,,1.3,7.983781069,0.319054743,0.520428292,,0,0,,0,0,,,,
50030,category,foods,4,7,pear,pear,332.6,326.3443,16.3443,0,,3.7,8.534246946,0.090173716,0.338958432,,1,1,,1,0,,,,
50030,category,foods,4,8,peach,peach,333.8,327.5443,17.5443,0,,1.2,9.205227323,0.247933505,0.442748865,,0,0,,0,0,,,,
50030,category,foods,4,9,pizza,pizza,336,329.7443,19.7443,1,,2.2,9.951944328,0.204228251,0.466554069,,1,0,,0,0,,,,
50030,category,foods,4,10,cake,cake,338,331.7443,21.7443,1,,2,10.67209001,0.355359261,0.641107274,,0,0,,0,0,,,,
50030,category,foods,4,11,ice_cream,ice_cream,341.1,334.8443,24.8443,0,,3.1,9.956696511,0.416605365,0.681596967,,0,0,,0,0,,,,
50030,category,foods,4,12,pomegranate,pomegranate,347.6,341.3443,31.3443,1,,6.5,7.007600614,0.055383124,0.374026605,,1,0,,1,1,,,,
50030,category,foods,4,13,breadsticks,breadsticks,353.3,347.0443,37.0443,1,,5.7,5.278114659,0.105831542,0.28393511,,0,1,,0,0,,,,
50030,category,foods,4,14,chicken,chicken,357.8,351.5443,41.5443,1,,4.5,10.6803093,0.314731846,0.420185633,,0,0,,0,0,,,,
50030,category,foods,4,15,wings,chicken_wings,360.4,354.1443,44.1443,0,,2.6,5.676753802,0.235736386,0.419444856,,0,0,,0,0,,,,
50030,category,foods,4,16,hamburger,hamburger,369.2,362.9443,52.9443,1,,8.8,8.491259809,0.22261672,0.414311337,,1,1,,0,0,,,,
50030,category,foods,4,17,taco,taco,370.7,364.4443,54.4443,1,,1.5,7.200424893,0.522698016,0.649500475,,0,0,,0,0,,,,
50030,category,foods,4,18,burrito,burrito,373,366.7443,56.7443,0,,2.3,6.745236349,0.434642035,0.550853191,,0,0,,0,0,,,,
50030,category,foods,4,19,chips,chips,374.6,368.3443,58.3443,0,,1.6,9.99392223,0.170296001,0.432360698,,0,1,,1,0,,,,
50030,category,foods,4,20,cheese,cheese,375.9,369.6443,59.6443,0,,1.3,10.49971075,0.139762176,0.519611875,,0,0,,1,0,,,,
50030,category,foods,4,21,salsa,salsa,379.5,373.2443,63.2443,0,,3.6,7.398786275,0.116803342,0.45763031,,0,0,,1,0,,,,
50030,category,foods,4,22,apricots,apricots,384.2,377.9443,67.9443,1,,4.7,6.867974409,0.060983455,0.424033524,,1,0,,1,1,,,,
50030,category,foods,4,23,tomato,tomato,387.1,380.8443,70.8443,1,,2.9,8.966483779,0.147354337,0.423971454,,0,1,,0,0,,,,
50030,category,foods,4,24,broccoli,broccoli,390,383.7443,73.7443,1,,2.9,7.473637108,0.26548481,0.459492861,,0,0,,0,0,,,,
50030,category,foods,4,25,tuna,tuna,393.6,387.3443,77.3443,1,,3.6,8.297543529,0.266228133,0.438896824,,0,1,,0,0,,,,
50030,category,foods,4,26,salmon,salmon,395.3,389.0443,79.0443,0,,1.7,9.221873608,0.222382155,0.481818546,,0,0,,0,0,,,,
50030,category,foods,4,27,banana,banana,397.8,391.5443,81.5443,1,,2.5,8.893435441,0.167536324,0.519413005,,1,0,,0,0,,,,
50030,category,foods,4,28,bread,bread,403.8,397.5443,87.5443,1,,6,11.3021427,0.246293505,0.508601382,,0,1,,0,0,,,,
50030,category,foods,4,29,sausage,sausage,405.1,398.8443,88.8443,0,,1.3,9.258177701,0.419344667,0.673128404,,0,0,,0,0,,,,
50030,category,foods,4,30,biscuits_and_gravy,biscuits_and_gravy,406.8,400.5443,90.5443,0,,1.7,5.214935758,0.531320336,0.570571015,,0,0,,0,0,,,,
50030,category,foods,4,31,oatmeal,oatmeal,415.8,409.5443,99.5443,1,,9,8.351138607,0.287472837,0.430857181,,1,1,,1,1,,,,
50030,category,foods,4,32,cereal,cereal,417.6,411.3443,101.3443,0,,1.8,8.815073089,0.644388532,0.744274577,,0,0,,0,0,,,,
50030,category,foods,4,33,cookie,cookie,420.1,413.8443,103.8443,1,,2.5,9.505916207,0.173157937,0.504197553,,1,0,,1,1,,,,
50030,category,foods,4,34,fries,fries,428.9,422.6443,112.6443,1,,8.8,8.481358738,0.205031273,0.501359979,,0,1,,0,0,,,,
50030,category,foods,4,35,milkshake,milkshake,430.9,424.6443,114.6443,0,,2,6.894670039,0.282189657,0.568783089,,0,0,,0,0,,,,
50030,category,foods,4,36,brownie,brownie,434.3,428.0443,118.0443,1,,3.4,8.450198323,0.209012392,0.435569932,,0,0,,0,0,,,,
50030,category,foods,4,37,soda,soda,437.8,431.5443,121.5443,1,,3.5,9.575816472,0.100745293,0.413395029,,1,1,,0,0,,,,
50030,category,foods,4,38,crackers,crackers,442.5,436.2443,126.2443,1,,4.7,8.682538124,0.139044644,0.503422758,,0,0,,0,0,,,,
50030,category,foods,4,39,chocolate,chocolate,446.3,440.0443,130.0443,1,,3.8,10.67106944,0.147721614,0.466491161,,0,0,,0,0,,,,
50030,category,foods,4,40,tangerine,tangerine,463.5,457.2443,147.2443,1,,17.2,6.672032945,0.133365642,0.373834261,,1,0,,0,0,,,,
50030,category,foods,4,41,blueberries,blueberries,468.1,461.8443,151.8443,0,,4.6,6.895682698,0.151662111,0.363314038,,0,1,,0,0,,,,
50030,category,foods,4,42,raspberries,raspberries,469.6,463.3443,153.3443,0,,1.5,7.318539549,0.754703345,0.791902677,,0,0,,0,0,,,,
50030,category,foods,4,43,strawberries,strawberries,471.9,465.6443,155.6443,0,,2.3,8.50512061,0.775868693,0.839744452,,0,0,,0,0,,,,
50030,category,foods,4,44,lettuce,lettuce,474.9,468.6443,158.6443,1,,3,8.490438454,0.218665057,0.54856638,,1,1,,1,1,,,,
50030,category,foods,4,45,spinach,spinach,476,469.7443,159.7443,0,,1.1,7.763446389,0.584779744,0.722427559,,0,0,,0,0,,,,
50030,category,foods,4,46,salad,salad,477.3,471.0443,161.0443,0,,1.3,9.964394487,0.444588758,0.654298598,,0,1,,0,0,,,,
50030,category,foods,4,47,rice,rice,480.4,474.1443,164.1443,1,,3.1,10.03950336,0.432200686,0.673802148,,1,0,,0,0,,,,
50030,category,foods,4,48,noodles,noodles,483.3,477.0443,167.0443,0,,2.9,8.169336396,0.560147301,0.733249879,,0,0,,0,0,,,,
50030,category,foods,4,49,soup,soup,487.7,481.4443,171.4443,0,,4.4,10.50998693,0.592179057,0.734844151,,0,0,,0,0,,,,
50030,category,foods,4,50,mozzarella_sticks,mozzarella_sticks,491.5,485.2443,175.2443,1,,3.8,3.688879454,0.132455202,0.138995568,,0,0,,1,1,,,,
50031,category,foods,2,1,tiramisu,tiramisu,319.1,312.9136,2.9136,2,,2.9136,5.690359454,0,0,,2,2,,2,2,,,,
50031,category,foods,2,2,apple,apple,320.9,314.7136,4.7136,1,,1.8,10.46743679,0.149585385,0.3774624,,0,0,,1,1,,,,
50031,category,foods,2,3,banana,banana,321.5,315.3136,5.3136,0,,0.6,8.893435441,0.446216976,0.678280641,,0,0,,0,0,,,,
50031,category,foods,2,4,baklava,baklava,323,316.8136,6.8136,1,,1.5,5.575949103,0.183374046,0.447188478,,1,1,,1,1,,,,
50031,category,foods,2,5,pizza,pizza,324.4,318.2136,8.2136,1,,1.4,9.951944328,0.322592807,0.54277122,,0,0,,0,0,,,,
50031,category,foods,2,6,sushi,sushi,326,319.8136,9.8136,0,,1.6,7.483806688,0.445555339,0.612264497,,0,0,,0,0,,,,
50031,category,foods,2,7,soup,soup,327.7,321.5136,11.5136,0,,1.7,10.50998693,0.247148896,0.485888663,,1,0,,1,0,,,,
50031,category,foods,2,8,mac_and_cheese,mac_and_cheese,329.3,323.1136,13.1136,0,,1.6,5.703782475,0.407064813,0.481310122,,0,0,,0,0,,,,
50031,category,foods,2,9,alfredo,alfredo_sauce,331.3,325.1136,15.1136,1,,2,3.526360525,0.087364912,0.179552832,,1,1,,1,1,,,,
50031,category,foods,2,10,salad,salad,334.3,328.1136,18.1136,1,,3,9.964394487,0.130826557,0.200443117,,0,0,,0,0,,,,
50031,category,foods,2,11,baked_potato,baked_potato,336.9,330.7136,20.7136,0,,2.6,6.499787041,0.284020135,0.526886651,,0,0,,0,0,,,,
50031,category,foods,2,12,steak,steak,338.5,332.3136,22.3136,0,,1.6,9.583970757,0.337833051,0.526055397,,0,0,,0,0,,,,
50031,category,foods,2,13,sweet_potatoes,sweet_potatoes,341.7,335.5136,25.5136,0,,3.2,6.629363253,0.354291034,0.525245757,,0,0,,0,0,,,,
50031,category,foods,2,14,pineapple,pineapple,344.3,338.1136,28.1136,1,,2.6,7.983781069,0.266506315,0.454237879,,0,0,,0,0,,,,
50031,category,foods,2,15,meat_loaf,meat_loaf,346.8,340.6136,30.6136,1,,2.5,6.668228248,0.183152906,0.41266161,,0,0,,0,0,,,,
50031,category,foods,2,16,kimchi,kimchi,349.9,343.7136,33.7136,1,,3.1,4.143134726,0.099328407,0.213972299,,0,1,,0,0,,,,
50031,category,foods,2,17,hamburger,hamburger,355.3,349.1136,39.1136,1,,5.4,8.491259809,0.055240025,0.246871843,,1,0,,0,0,,,,
50031,category,foods,2,18,sandwich,sandwich,357,350.8136,40.8136,0,,1.7,10.2592721,0.57500387,0.758279004,,0,0,,0,0,,,,
50031,category,foods,2,19,coffee,coffee,360.2,354.0136,44.0136,1,,3.2,12.43398083,0.255161745,0.608657577,,0,0,,1,1,,,,
50031,category,foods,2,20,ice_cream,ice_cream,362.3,356.1136,46.1136,1,,2.1,9.956696511,0.196444477,0.56117839,,1,0,,1,1,,,,
50031,category,foods,2,21,broccoli,broccoli,366.3,360.1136,50.1136,1,,4,7.473637108,0.211995062,0.50380679,,0,1,,0,0,,,,
50031,category,foods,2,22,zucchini,zucchini,367.5,361.3136,51.3136,0,,1.2,6.618738984,0.48410255,0.605838452,,0,0,,0,0,,,,
50031,category,foods,2,23,squash,squash,369.1,362.9136,52.9136,0,,1.6,8.592300664,0.349469355,0.503546415,,0,0,,0,0,,,,
50031,category,foods,2,24,dumplings,dumplings,372.8,366.6136,56.6136,1,,3.7,7.383368147,0.085711507,0.421732425,,0,0,,1,1,,,,
50031,category,foods,2,25,mochi,mochi,376.3,370.1136,60.1136,0,,3.5,5.463831805,0.0001,0.125704259,,1,0,,1,0,,,,
50031,category,foods,2,26,spaghetti,spaghetti,379.8,373.6136,63.6136,1,,3.5,8.718500048,0.029362731,0.104942253,,0,1,,0,0,,,,
50031,category,foods,2,27,haggis,haggis,383,376.8136,66.8136,1,,3.2,6.171700597,0.196062484,0.407801054,,0,0,,0,0,,,,
50031,category,foods,2,28,breadsticks,breadsticks,389.5,383.3136,73.3136,1,,6.5,5.278114659,0.117401745,0.279364663,,1,1,,0,0,,,,
50031,category,foods,2,29,mushrooms,mushrooms,400.9,394.7136,84.7136,1,,11.4,8.952605376,0.244113909,0.386827374,,0,0,,0,0,,,,
50031,category,foods,2,30,corn,corn,402.8,396.6136,86.6136,0,,1.9,10.06539379,0.374776278,0.596758234,,0,0,,0,0,,,,
50031,category,foods,2,31,hot_brown,turkey_sandwich,408.5,402.3136,92.3136,1,,5.7,5.831882477,0.215425575,0.360007972,,0,0,,0,0,,,,
50031,category,foods,2,32,hash_browns,hash_browns,411,404.8136,94.8136,0,,2.5,6.429719478,0.134187019,0.341327219,,1,1,,0,0,,,,
50031,category,foods,2,33,french_fries,french_fries,413.8,407.6136,97.6136,0,,2.8,7.486052618,0.153544085,0.440033429,,0,0,,0,0,,,,
50031,category,foods,2,34,popcorn,popcorn,416.4,410.2136,100.2136,1,,2.6,8.814033202,0.346001753,0.610337521,,0,0,,0,0,,,,
50031,category,foods,2,35,quinoa,quinoa,419.7,413.5136,103.5136,0,,3.3,4.94875989,0.147892187,0.230958456,,1,1,,1,0,,,,
50031,category,foods,2,36,rice,rice,421.1,414.9136,104.9136,0,,1.4,10.03950336,0.312126788,0.330046779,,0,0,,0,0,,,,
50031,category,foods,2,37,cereal,cereal,423.6,417.4136,107.4136,0,,2.5,8.815073089,0.362509009,0.609553406,,0,0,,0,0,,,,
50031,category,foods,2,38,potato_chips,potato_chips,425.8,419.6136,109.6136,1,,2.2,7.33432935,0.185512874,0.501540427,,1,1,,1,1,,,,
50031,category,foods,2,39,yogurt,yogurt,428.1,421.9136,111.9136,1,,2.3,7.711101252,0.190300987,0.543280786,,0,0,,0,0,,,,
50031,category,foods,2,40,butter,butter,429.7,423.5136,113.5136,0,,1.6,10.18516413,0.268358199,0.585845802,,0,0,,0,0,,,,
50031,category,foods,2,41,cheese,cheese,431.6,425.4136,115.4136,0,,1.9,10.49971075,0.82069509,0.894197348,,0,0,,0,0,,,,
50031,category,foods,2,42,pretzels,pretzels,434.4,428.2136,118.2136,1,,2.8,7.126890809,0.154359362,0.512846142,,1,0,,1,1,,,,
50031,category,foods,2,43,sausage,sausage,437.7,431.5136,121.5136,1,,3.3,9.258177701,0.168883264,0.509721923,,0,1,,0,0,,,,
50031,category,foods,2,44,bacon,bacon,439.2,433.0136,123.0136,0,,1.5,10.09786119,0.615894643,0.771243675,,0,0,,0,0,,,,
50031,category,foods,2,45,ham,ham,441.4,435.2136,125.2136,0,,2.2,9.941890624,0.641833167,0.79404077,,0,0,,0,0,,,,
50031,category,foods,2,46,salmon,salmon,443.6,437.4136,127.4136,1,,2.2,9.221873608,0.32340486,0.610471792,,0,0,,1,1,,,,
50031,category,foods,2,47,tilapia,tilapia,444.8,438.6136,128.6136,0,,1.2,4.110873864,0.159091583,0.221564159,,1,1,,1,0,,,,
50031,category,foods,2,48,catfish,catfish,448.5,442.3136,132.3136,0,,3.7,7.507690078,0.196652556,0.227694681,,0,0,,0,0,,,,
50031,category,foods,2,49,alligator,alligator,450.9,444.7136,134.7136,0,,2.4,8.18729927,0.327061195,0.514374156,,0,0,,0,0,,,,
50031,category,foods,2,50,bagel,bagel,456.4,450.2136,140.2136,1,,5.5,7.6989362,0.152815687,0.43456693,,0,0,,1,1,,,,
50031,category,foods,2,51,plum,plum,460.8,454.6136,144.6136,1,,4.4,9.132919225,0.072657051,0.388557855,,1,1,,1,1,,,,
50031,category,foods,2,52,tomato,tomato,463.1,456.9136,146.9136,0,,2.3,8.966483779,0.151654595,0.402599651,,0,0,,0,0,,,,
50031,category,foods,2,53,bok_choy,bok_choy,465.6,459.4136,149.4136,0,,2.5,4.574710979,0.047624901,0.131193565,,1,1,,0,0,,,,
50031,category,foods,2,54,celery,celery,467.6,461.4136,151.4136,0,,2,7.773594467,0.251004335,0.249519404,,0,0,,0,0,,,,
50031,category,foods,2,55,cupcake,cupcake,469.2,463.0136,153.0136,1,,1.6,7.890582535,0.113344408,0.357920595,,1,0,,0,0,,,,
50031,category,foods,2,56,cookie,cookie,470.9,464.7136,154.7136,1,,1.7,9.505916207,0.394373256,0.625826328,,0,0,,0,0,,,,
50031,category,foods,2,57,cake,cake,473.1,466.9136,156.9136,0,,2.2,10.67209001,0.304328819,0.590701249,,0,0,,0,0,,,,
50031,category,foods,2,58,reeses_cups,reeses_peanut_butter_cups,475.2,469.0136,159.0136,0,,2.1,2.995732274,0.025644912,0.169095083,,0,1,,1,0,,,,
50031,category,foods,2,59,gum,gum,477.2,471.0136,161.0136,0,,2,9.381179592,0.0001,0.183563148,,1,0,,1,0,,,,
50031,category,foods,2,60,milk,milk,488,481.8136,171.8136,1,,10.8,11.02020168,0.072500027,0.501228775,,0,0,,0,0,,,,
50031,category,foods,2,61,eggnog,eggnog,491.3,485.1136,175.1136,0,,3.3,6.295266001,0.539708708,0.644120162,,0,0,,0,0,,,,
50031,category,foods,2,62,turkey,turkey,494.8,488.6136,178.6136,1,,3.5,9.715892113,0.214500198,0.446565288,,0,0,,1,1,,,,
50032,category,foods,3,1,wheat,wheat,32.5,24.421,4.421,2,,4.421,9.538924436,0,0,,2,2,,2,2,,,,
50032,category,foods,3,2,barley,barley,33.7,25.621,5.621,0,,1.2,8.770904744,0.518995316,0.684142075,,0,0,,0,0,,,,
50032,category,foods,3,3,rice,rice,35.5,27.421,7.421,0,,1.8,10.03950336,0.4080812,0.646627388,,0,0,,0,0,,,,
50032,category,foods,3,4,quinoa,quinoa,37.3,29.221,9.221,0,,1.8,4.94875989,0.312126788,0.330046779,,0,0,,0,0,,,,
50032,category,foods,3,5,avocado,avocado,40.7,32.621,12.621,1,,3.4,7.089243155,0.247981162,0.286519062,,0,1,,0,0,,,,
50032,category,foods,3,6,strawberries,strawberries,42.5,34.421,14.421,0,,1.8,8.50512061,0.210711757,0.457221068,,1,0,,0,0,,,,
50032,category,foods,3,7,banana,banana,44.6,36.521,16.521,0,,2.1,8.893435441,0.325513365,0.555193276,,0,0,,0,0,,,,
50032,category,foods,3,8,grapes,grapes,46.2,38.121,18.121,0,,1.6,8.938794081,0.195168248,0.525031382,,1,1,,1,0,,,,
50032,category,foods,3,9,cherries,cherries,48.1,40.021,20.021,0,,1.9,8.038512021,0.450724084,0.663443692,,0,0,,0,0,,,,
50032,category,foods,3,10,watermelon,watermelon,51.2,43.121,23.121,0,,3.1,7.490529402,0.326470773,0.546202574,,0,0,,1,0,,,,
50032,category,foods,3,11,broccoli,broccoli,60.4,52.321,32.321,1,,9.2,7.473637108,0.252924404,0.47663425,,1,1,,1,1,,,,
50032,category,foods,3,12,brussels_sprouts,brussels_sprouts,62.9,54.821,34.821,0,,2.5,6.251903883,0.583554156,0.6550512,,0,0,,0,0,,,,
50032,category,foods,3,13,peppers,peppers,68.5,60.421,40.421,0,,5.6,7.820439515,0.209010445,0.453513236,,1,0,,1,0,,,,
50032,category,foods,3,14,eggplant,eggplant,71.2,63.121,43.121,0,,2.7,7.655390645,0.226708184,0.438528018,,0,1,,0,0,,,,
50032,category,foods,3,15,spinach,spinach,72.8,64.721,44.721,0,,1.6,7.763446389,0.285898282,0.470000107,,0,0,,0,0,,,,
50032,category,foods,3,16,carrots,carrots,81,72.921,52.921,0,,8.2,8.750999691,0.386412861,0.615979164,,0,0,,0,0,,,,
50032,category,foods,3,17,taro,taro,83.6,75.521,55.521,0,,2.6,6.754604099,0.100268974,0.3301368,,1,1,,1,0,,,,
50032,category,foods,3,18,okra,okra,87.8,79.721,59.721,0,,4.2,6.91968385,0.237185479,0.393205531,,0,0,,0,0,,,,
50032,category,foods,3,19,corn,corn,89.9,81.821,61.821,0,,2.1,10.06539379,0.296851092,0.494081495,,0,0,,0,0,,,,
50032,category,foods,3,20,beans,beans,92.4,84.321,64.321,0,,2.5,9.95056196,0.361976167,0.610037593,,0,0,,0,0,,,,
50032,category,foods,3,21,peas,peas,94,85.921,65.921,0,,1.6,8.895081532,0.323720875,0.573251936,,0,0,,0,0,,,,
50032,category,foods,3,22,cheese,cheese,103.7,95.621,75.621,1,,9.7,10.49971075,0.161658312,0.483230314,,1,1,,1,1,,,,
50032,category,foods,3,23,noodles,noodles,107.6,99.521,79.521,1,,3.9,8.169336396,0.233084646,0.548595474,,0,0,,0,0,,,,
50032,category,foods,3,24,pizza,pizza,109.7,101.621,81.621,1,,2.1,9.951944328,0.217776807,0.508482984,,1,1,,0,0,,,,
50032,category,foods,3,25,pasta,pasta,116.7,108.621,88.621,1,,7,8.745284482,0.320428706,0.589788512,,0,0,,0,0,,,,
50032,category,foods,3,26,chicken_wings,chicken_wings,124.8,116.721,96.721,1,,8.1,5.676753802,0.281684008,0.439355989,,0,0,,0,0,,,,
50032,category,foods,3,27,hot_dog,hot_dog,126.6,118.521,98.521,1,,1.8,7.832410927,0.098269716,0.313688772,,1,1,,1,1,,,,
